"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b0469",1123.63592755422,-1.60840152070571,0.210948687065725,-7.62461024564035,2.44772800866127e-14,2.2971819054737e-13
"b0471",1588.24969057719,0.670597480790696,0.223656366754134,2.9983384355335,0.00271456042750294,0.0058527463467137
"b0472",1647.66258443227,0.513030461785038,0.181519138295711,2.82631609317837,0.00470867736336487,0.00968211797159175
"b0473",7182.27652452655,1.62165534716517,0.162976913328194,9.95021511973028,2.51638665773809e-23,4.87420648498857e-22
"b0474",3275.81676672252,-0.678044797967237,0.204884055605093,-3.30940734243443,0.000934937059850347,0.00222434268529735
"b0478",3234.09409992167,1.00385825766931,0.195996425852807,5.12181920308692,3.02601958860292e-07,1.2535522553568e-06
"b0479",457.420461712373,0.628381380275472,0.221090230746565,2.84219423967124,0.00448041849787913,0.00926666760994797
"b0480",2123.13803652793,0.887661025862436,0.202745720195993,4.37819858788801,1.19664289868399e-05,4.02550291531917e-05
"b0482",551.732535887142,0.731015463212136,0.246006745367158,2.97152609421793,0.0029632369148498,0.00631660853909188
"b0483",678.674096044338,1.51147982879287,0.282611683823608,5.34825669039308,8.88054567484606e-08,3.87564555068899e-07
"b0484",7290.16118117978,2.10035719149313,0.208024911061691,10.096661889067,5.71546462397117e-24,1.1712560838109e-22
"b0485",2642.91609195204,3.93499199755879,0.193400260399514,20.346363492118,5.00021113070273e-92,8.15803677555422e-90
"b0486",10665.2059973148,4.69595646340841,0.17143232201674,27.3924800653977,3.37086738525668e-165,1.78740243103235e-162
"b0487",2310.76609408497,2.68116856646342,0.19688438040217,13.6179851392308,3.13086742207541e-42,1.39801469520462e-40
"b0488",1197.0287656602,2.15659217548074,0.189414312394708,11.3855819458181,4.93377653904472e-30,1.46357203347047e-28
"b0489",2644.54937550787,2.4411741198559,0.187697922086084,13.0058665153272,1.13307236812666e-38,4.6216278707628e-37
"b0490",241.85067222351,1.70192239586877,0.273263112711278,6.22814539065494,4.71988965221269e-10,2.75402639679316e-09
"b0491",239.807191350029,1.20446683482987,0.270605224260609,4.45101101843436,8.54669559534706e-06,2.94756770044408e-05
"b0492",2355.96575081317,1.32033451077019,0.177673870343438,7.43122502041533,1.07596489093154e-13,9.60893277332971e-13
"b0493",662.502896264021,0.719185107141852,0.208720222143491,3.44568964020855,0.00056960414063512,0.00141560939371741
"b0494",684.17587686046,0.766612118646811,0.214030488808741,3.58178931849219,0.000341248945686005,0.000881057837857598
"b0495",565.058699976506,0.501511212152295,0.229746633878415,2.18288818289151,0.029044045486851,0.0494599923545652
"b0496",1052.752908669,0.657512105370633,0.233997412018539,2.80991186910452,0.00495550676588325,0.0101082753270283
"b0498",13.3139042662306,-3.00424849151669,1.06777183425599,-2.81356783831072,0.00489950470449039,0.0100162404609389
"b0506",4721.08074526371,2.10494138417165,0.180651052873263,11.6519740720713,2.24204072782409e-31,7.26010440261817e-30
"b0523",268.795953829358,-1.03561459271284,0.270781346829254,-3.82454184839352,0.000131015491767629,0.000364199027574235
"b0525",2605.12635317238,1.01472957670742,0.203873146327719,4.97725960964118,6.44907993576524e-07,2.56873212089354e-06
"b0526",1405.50127543227,-0.634603336114283,0.185844629212364,-3.41469828212858,0.000638526994105827,0.0015702211646359
"b0527",112.486107451468,-2.34818081539868,0.404020585447326,-5.81203260422685,6.17188157415536e-09,3.12797152181207e-08
"b0528",203.333920977178,0.932703912188957,0.283032424388008,3.29539597523398,0.000982830834880854,0.00233305450563211
"b0529",2311.89171463138,0.825360352915156,0.182005218287823,4.53481697217017,5.76534587705753e-06,2.01787105697014e-05
"b0531",20.1246742322555,-3.9924380197617,1.03838101795823,-3.84486806934516,0.000120617314764387,0.000337283222960138
"b0532",87.6786997723748,-2.4361698999239,0.521854648953117,-4.66829203267816,3.03713995058599e-06,1.10209988626055e-05
"b0533",16.8256302798739,-4.20780376560112,1.30890498370032,-3.21475112250357,0.00130557662370467,0.00300665365784757
"b0537",1009.68847471139,-1.03527664745495,0.194616427427136,-5.31957482285282,1.04010032176464e-07,4.51135538335952e-07
"b0542",51.3668757476822,-2.24878726976093,0.52747357715866,-4.26331738145912,2.01414117640245e-05,6.51295514740623e-05
"b0543",115.99730056645,-0.925849115188114,0.385526927893145,-2.40151607631602,0.0163272916279704,0.0296872572163954
"b0544",19.5846493183793,-2.19313338928691,0.90132441369631,-2.43323420065027,0.0149646180302018,0.0274448377363234
"b0545",208.867590897141,2.26625065032266,0.355857113871933,6.36842868100774,1.90974535599502e-10,1.16563162591811e-09
"b0550",7.56516733031114,-4.58793377693812,1.90445704281056,-2.40905080755581,0.0159940712085058,0.0291814408888093
"b0553",2100.46756089781,1.59778335471904,0.263815532987729,6.0564415469553,1.39165677141593e-09,7.52985717391119e-09
"b0554",15.9088144184601,-3.68718737259527,1.21844189637323,-3.02614953045396,0.00247689777876057,0.00537992850870576
"b0555",32.8801174193499,-2.5318297081569,0.712536890001247,-3.55326123276574,0.000380486422220356,0.000973476117647015
"b0557",57.3247589246979,-2.66496577334722,0.614345119555322,-4.33789687346453,1.43852619942155e-05,4.76736573277049e-05
"b0558",8.53787472421556,-3.690516123599,1.53347624113183,-2.4066340414085,0.0161002944431797,0.0293373921941445
"b0564",407.001499772128,-3.08049487804429,0.272208584410664,-11.3166705771371,1.08515345427789e-29,3.15289106373069e-28
"b0565",483.115439600313,-0.871839776528448,0.233154225244397,-3.73932651494763,0.0001845139358367,0.000499813611634279
"b0568",914.284359526129,0.871118940535657,0.200831822592926,4.33755432425349,1.44076930778045e-05,4.77107213396148e-05
"b0572",27.3635638850745,-1.82255054951027,0.802073476712296,-2.27229873874015,0.0230684729430277,0.0404365546381501
"b0574",36.9338668618366,-2.44334428896672,0.692707219182738,-3.52723953396847,0.000419916687014487,0.00106727776292118
"b0575",218.118064819559,-0.808340382257553,0.280726217995609,-2.8794616620746,0.00398354727607562,0.00834067499758775
"b0576",659.466731248899,-1.18087058367436,0.219425016209165,-5.38165886495231,7.38025287402881e-08,3.26937763763496e-07
"b0578",2377.63289650445,-1.70104131846573,0.270777127665142,-6.28207165477186,3.3409078659085e-10,1.98211624715858e-09
"b0579",243.361812386863,1.19265647267867,0.289189086723003,4.1241406658649,3.72121436153413e-05,0.000113400799724337
"b0580",289.901800099984,0.936248727622867,0.252165115368128,3.71284000269453,0.000204946458691157,0.000550242327701195
"b0581",3272.94034483841,1.70934938350619,0.171756192471771,9.9521848901438,2.46706280170446e-23,4.8227098639771e-22
"b0583",107.943209270775,-1.83579368804734,0.563514612926453,-3.25775702339583,0.00112296512925272,0.00264058651789913
"b0586",796.680511579505,0.665650013237112,0.293757820425485,2.26598227163101,0.0234524687209905,0.0409910887162924
"b0587",15.1446071229834,-3.55094235713305,1.12701717811488,-3.15074377399694,0.00162855289795651,0.00367073400272663
"b0591",368.172433572462,-1.31349467608484,0.464427210018632,-2.82820353276059,0.00468100353529342,0.00964391306299888
"b0593",302.443252836917,-1.32887886444953,0.422545923481933,-3.14493358141781,0.00166124540808248,0.00373843872073824
"b0595",263.570670370377,1.21662871474766,0.437919703184674,2.77820044610917,0.00546608871836048,0.0110309935029901
"b0596",266.22720238872,0.894148993896023,0.265560113870515,3.36703046577244,0.000759822937611642,0.00183865881423194
"b0597",163.984625265134,0.843954838915473,0.37052905009061,2.27770221716513,0.0227443255536389,0.0399013354005526
"b0598",15320.676730711,1.46678712208994,0.257676788792982,5.69235253575113,1.25300804066602e-08,6.11652486594388e-08
"b4512",1239.17506122089,2.14357775846929,0.216298896596178,9.91025748259486,3.75676745703883e-23,7.11437837176729e-22
"b0599",1077.80268381642,1.64550569002988,0.260791310131454,6.30966457126368,2.79640869936696e-10,1.67784521962017e-09
"b0600",1089.30889740517,3.98986243392069,0.39521683827661,10.0953756204289,5.79089469286232e-24,1.18100842726548e-22
"b0603",38.7475433741411,-2.26876245142574,0.739930826972331,-3.0661818223051,0.00216811427007574,0.00477030121040524
"b0605",38136.1477734606,2.55782535022167,0.186069444441141,13.7466167962402,5.33673807983039e-43,2.4342411757678e-41
"b0606",7301.46942565616,1.95397106140427,0.173460149602477,11.2646683741611,1.96088772665763e-29,5.54539049098778e-28
"b0607",4762.09026659006,1.760914142621,0.239552105949741,7.35086062232508,1.96934691480548e-13,1.66413737302885e-12
"b0611",1208.45918836872,1.42635602160419,0.198547660357374,7.18394776869612,6.77267470362835e-13,5.41048702312457e-12
"b0619",314.320222140285,-0.789407944716573,0.278722327255075,-2.83223792112693,0.00462234408414533,0.00953695700629596
"b0620",161.431448001125,-1.83557417755018,0.337888750134834,-5.43248088851048,5.55759075004526e-08,2.49210359003087e-07
"b0621",1193.17385769417,-0.968086269433146,0.33001130399564,-2.93349427038395,0.00335169840513307,0.00709122425664562
"b0622",775.880386860154,2.2983802073519,0.253757109120668,9.05740223521765,1.33594196624083e-19,1.99544571154705e-18
"b0623",32285.0100086403,1.54188189964912,0.206007050878776,7.48460741062905,7.17613238355746e-14,6.49030100312236e-13
"b0627",1632.42023597024,1.17776525510377,0.193340659803531,6.09165840387942,1.11746936071067e-09,6.14825554881279e-09
"b0629",140.684663549429,-1.38450627546284,0.432467059539694,-3.2014144081551,0.00136754696984693,0.00313574824113009
"b0631",3005.2890687781,3.10585547025973,0.173906903646291,17.8592994593057,2.44691065213419e-71,2.53165731374469e-69
"b0634",1034.80914209752,-0.764510037968226,0.189087522720833,-4.04315433915194,5.27368810632179e-05,0.000156440454174944
"b0635",1603.43441890856,-1.48816486202294,0.227777804279422,-6.53340595116708,6.42905718470166e-11,4.13840069461373e-10
"b0636",641.122011911856,-1.07310983469018,0.257915850389631,-4.16069750296094,3.17277100360776e-05,9.82205910510282e-05
"b0637",856.967326128448,-0.518196934329384,0.220256776314057,-2.35269462761275,0.0186379332114358,0.0334300687877001
"b0638",192.832054785446,-0.795255494075505,0.33662028658252,-2.36247049204669,0.0181535865714365,0.0326857021375355
"b0641",1823.40638028915,0.504483422051597,0.195127754050795,2.58540064946512,0.00972658999029813,0.0186276274216003
"b0642",10982.0948493665,0.639251120241116,0.166861883732678,3.83101943919819,0.000127613421606999,0.000355440666091196
"b0643",7234.89313731564,1.18836637446739,0.177474185481702,6.69599565278699,2.14208090844154e-11,1.45387315417744e-10
"b0644",493.610912946533,0.559093403992978,0.232636372023563,2.40329317006521,0.0162481554712107,0.029568715362023
"b0646",33.9330467630245,-3.11045549252045,0.772789100790111,-4.02497329393009,5.69817817291428e-05,0.000168229002860439
"b0650",153.037947418907,-1.51506168526969,0.328156036248826,-4.61689415373389,3.89525816052199e-06,1.38273515622881e-05
"b0651",1722.69385669917,0.694316905108937,0.272001170333685,2.55262469737599,0.0106914630738759,0.0202650519925744
"b0653",472.923919069324,0.673915918693667,0.295149123115985,2.28330652511828,0.0224123189332551,0.0394166902632123
"b0655",4506.42413634083,1.32443008901273,0.230642351197235,5.74235426467771,9.33692265709242e-09,4.6432855699163e-08
"b0656",105.452955476349,0.980699569755378,0.437990804728664,2.23908712047716,0.0251502481222329,0.04358779925297
"b0658",6352.4353671462,1.51818657561548,0.171427255620206,8.85615633361706,8.2820706698353e-19,1.14438253359744e-17
"b0659",2167.89932821291,1.87529599871765,0.193052596924939,9.71391231502979,2.63042323070038e-22,4.68834258177774e-21
"b0660",4361.78322000382,1.75991921566653,0.172071339993895,10.2278462859008,1.48791522968691e-24,3.25347237336695e-23
"b0661",3415.53445683858,-0.553289739156246,0.183881515003262,-3.0089470338899,0.00262154814618578,0.00566799553319066
"b0662",2298.7719830208,2.11010936088613,0.177113323608214,11.9138939854905,1.00186792690778e-32,3.48354405405147e-31
"b0676",2067.35150709574,0.630331849667845,0.173773041405395,3.62732817800746,0.000286369218777439,0.00074787899290301
"b0681",344.224112090268,-3.15952519525098,0.324009570686795,-9.75133292684476,1.82061871391952e-22,3.3004549506182e-21
"b0685",389.771815364478,-2.14581811106298,0.308527835180795,-6.95502274472431,3.52505160162811e-12,2.59155440105831e-11
"b0686",561.241114953352,0.790098394383624,0.217194266092217,3.63774978317412,0.000275030418889135,0.00072195484958398
"b0689",86.3378847783562,-3.02119997791799,0.450794825740977,-6.70194022957562,2.05670167742648e-11,1.40040586125893e-10
"b0694",298.386238709848,1.56877723180132,0.25074674911824,6.25642101968615,3.93912447782824e-10,2.3175819743339e-09
"b0695",1684.4273871783,0.934424219343226,0.18240670014745,5.12275162364033,3.01108873242469e-07,1.24858635414912e-06
"b0699",5396.49307827652,3.33397657653033,0.310765670324126,10.7282653616566,7.49906328262996e-27,1.91632689427207e-25
"b0707",712.014242929005,0.732628474870092,0.265601435610343,2.7583754326724,0.00580894399748342,0.0116618743196047
"b0708",1721.76133188519,0.772024506489449,0.254920542723706,3.02849075339606,0.00245778598559229,0.00534115171664062
"b0710",1726.84409471923,2.0997283606684,0.210594385243626,9.97048595687548,2.05222241380034e-23,4.03033679599123e-22
"b0711",1960.51038989715,2.54220346579879,0.225156452922047,11.2908310324064,1.45652965202502e-29,4.17472890803386e-28
"b0712",2704.43134254548,2.30091331307761,0.216970452216802,10.6047311491912,2.83277540613398e-26,6.78905834622619e-25
"b0713",1320.16625865041,1.87553507874233,0.199830966413876,9.38560780844071,6.2554594092982e-21,1.01669190859168e-19
"b0718",101.597058408103,-1.73343510111835,0.422109373794641,-4.10660176895686,4.01522599190613e-05,0.000121661347554756
"b0719",29.3670327245981,-2.13343741809122,0.743698403338112,-2.86868629610502,0.00412180382806699,0.00859198616150377
"b0721",1452.96248282663,-2.23838023173998,0.316794051628404,-7.06572683493936,1.59777451394845e-12,1.23008339168227e-11
"b0722",570.519331258554,-1.33413878861146,0.335448744783463,-3.97717627315214,6.97384688531629e-05,0.000202901635716816
"b0727",24432.1830995843,0.742377960901037,0.230296786211403,3.22357065035014,0.0012660306375327,0.00293309774135102
"b0728",22278.6022350998,0.891117653293355,0.24615140564652,3.6202013592115,0.000294373839895343,0.000767035521398063
"b0729",16712.9493437712,0.969523064663299,0.231456987618702,4.18878286906798,2.80454576089155e-05,8.76059139742412e-05
"b0730",360.588828620002,1.2568334713667,0.249082974268842,5.04584255530114,4.51527122115256e-07,1.82939642026067e-06
"b0731",49.179046636666,-1.38781895168465,0.509277975605251,-2.72507160757403,0.00642875425767805,0.0127791825497049
"b0733",41724.6952342186,1.86800735972601,0.21069521980434,8.86592188214197,7.58736579316912e-19,1.05181717956286e-17
"b0734",21277.369125113,1.89266209235041,0.21686819606486,8.72724598024675,2.60949112610011e-18,3.44843032925753e-17
"b0735",1549.23108568882,1.48635138737205,0.227597519487468,6.53061329806754,6.55009165915489e-11,4.20992254820228e-10
"b0736",815.103789054111,-1.47546097643391,0.199239723501336,-7.40545585240194,1.30700715959874e-13,1.13846496324802e-12
"b0737",1379.23114349161,-1.41170075712844,0.207056762168386,-6.81794085034711,9.23546498718778e-12,6.4755111530001e-11
"b0738",654.921269560151,-0.767696638805371,0.22337719201905,-3.43677271554161,0.000588689374778733,0.00145865673353469
"b0739",3857.82105288978,-0.816201379072643,0.180082432098814,-4.53237647648373,5.83237824439278e-06,2.03964950640677e-05
"b0741",9813.4010517768,0.613299193164199,0.168774209819102,3.63384425749381,0.000279229451201881,0.000731391708515632
"b0750",808.930872671831,-1.2430361894972,0.300026012849944,-4.14309471931989,3.42650339645796e-05,0.000105175306857993
"b0752",651.91764436759,0.737689926377467,0.26459147334553,2.78803363180989,0.00530290383068921,0.010737431050016
"b0753",5322.95314699266,2.19320093490278,0.168910639028128,12.9843859896686,1.50036579730445e-38,6.06147782110996e-37
"b0754",8356.27327328091,2.26308038255683,0.19411758791083,11.6582964321419,2.08165610943459e-31,6.79260401247811e-30
"b0755",11788.6041040576,1.55462398414558,0.186216813755887,8.34846195029169,6.91576172143464e-17,8.12649895355283e-16
"b0761",637.406084786162,0.685543841871303,0.236163827316561,2.90283168959817,0.0036980532366767,0.00778904758191785
